Years in the past from 1950,Ice Volume,Temperature Anomaly,CO2 for Ice,Temperature for Ice
482636.0,23.1,4.131,,209.0
482625.99999999994,23.1,4.126,,209.5
482616.0,23.1,4.101,,209.2
482606.0,23.1,4.095,,208.7
482596.00000000006,23.1,4.091,,209.8
482586.0,23.1,4.065,,208.9
482575.99999999994,23.1,4.06,,210.1
482566.0,23.1,4.035,,209.4
482556.0,23.1,4.009,,209.8
482546.00000000006,23.1,4.004,,209.4
482536.0,23.1,3.978,,209.6
482525.99999999994,23.1,3.954,,209.9
482516.0,23.1,3.928,,209.7
482506.0,23.1,3.882,,210.1
482496.00000000006,23.1,3.856,,210.0
482486.0,23.1,3.83,,209.5
482475.99999999994,23.1,3.784,,210.4
482466.0,23.1,3.758,,209.9
482456.0,23.1,3.711,,209.9
482446.00000000006,23.1,3.684,,211.0
482436.0,23.1,3.637,,210.3
482425.99999999994,23.1,3.59,,209.7
482416.0,23.1,3.543,,209.8
482406.0,23.1,3.497,,210.4
482396.00000000006,23.1,3.45,,212.0
482386.0,23.1,3.404,,210.7
482375.99999999994,23.1,3.359,,211.2
482366.0,23.1,3.294,,211.1
482356.0,23.1,3.249,,211.0
482346.00000000006,23.2,3.184,,210.3
482336.0,23.2,3.139,,210.8
482325.99999999994,23.2,3.074,,210.6
482316.0,23.2,3.01,,210.5
482306.0,23.2,2.944,,210.5
482296.00000000006,23.2,2.88,,210.7
482286.0,23.2,2.816,,210.6
482275.99999999994,23.2,2.752,,210.6
482266.0,23.2,2.689,,210.6
482256.0,23.2,2.626,,210.7
482246.00000000006,23.2,2.544,,211.0
482236.0,23.2,2.483,,210.9
482225.99999999994,23.2,2.402,,211.1
482216.0,23.2,2.321,,210.2
482206.0,23.2,2.26,,209.7
482196.00000000006,23.2,2.18,,209.5
482186.0,23.2,2.1,,209.4
482175.99999999994,23.2,2.019,,209.5
482166.0,23.2,1.939,,209.6
482156.0,23.2,1.86,,209.9
482146.00000000006,23.2,1.78,,209.8
482136.0,23.2,1.702,,209.6
482125.99999999994,23.2,1.644,,209.7
482116.0,23.2,1.567,,209.5
482106.0,23.2,1.49,,209.5
482096.00000000006,23.2,1.414,,209.2
482086.0,23.2,1.359,,209.7
482075.99999999994,23.2,1.283,,209.7
482066.0,23.2,1.209,,209.7
482056.0,23.2,1.154,,210.3
482046.00000000006,23.2,1.08,,209.8
482036.0,23.2,1.027,,210.3
482025.99999999994,23.2,0.954,,209.7
482016.0,23.2,0.902,,210.7
482006.0,23.2,0.832,,209.9
481996.00000000006,23.2,0.781,,210.6
481986.0,23.2,0.731,,210.9
481975.99999999994,23.2,0.662,,210.4
481966.0,23.2,0.614,,210.1
481956.0,23.2,0.568,,211.3
481946.00000000006,23.2,0.503,,211.2
481936.0,23.3,0.458,,211.2
481925.99999999994,23.3,0.414,,210.8
481916.0,23.3,0.369,,211.1
481906.0,23.3,0.324,,210.9
481896.00000000006,23.3,0.281,,210.1
481886.0,23.3,0.238,,210.1
481875.99999999994,23.3,0.193,,211.0
481866.0,23.3,0.149,,211.0
481856.0,23.3,0.105,,210.7
481846.00000000006,23.3,0.061,,210.8
481836.0,23.3,0.018,,210.9
481825.99999999994,23.3,-0.026,,210.5
481816.0,23.4,-0.07,,210.8
481806.0,23.4,-0.114,,211.1
481796.00000000006,23.4,-0.158,,211.2
481786.0,23.4,-0.183,,211.0
481775.99999999994,23.4,-0.228,,210.9
481766.0,23.4,-0.274,,210.0
481756.0,23.4,-0.298,,210.5
481746.00000000006,23.4,-0.344,,210.9
481736.0,23.4,-0.391,,210.9
481725.99999999994,23.5,-0.418,,211.5
481716.0,23.5,-0.465,,211.2
481706.0,23.5,-0.492,,211.2
481696.00000000006,23.5,-0.538,,212.1
481686.0,23.5,-0.567,,211.8
481675.99999999994,23.5,-0.594,,211.8
481666.0,23.5,-0.643,,211.9
481656.0,23.5,-0.671,,211.8
481646.00000000006,23.5,-0.7,,212.2
481636.0,23.5,-0.73,,212.6
481625.99999999994,23.5,-0.759,,213.3
481616.0,23.5,-0.787,,212.9
481606.0,23.5,-0.837,,212.4
481596.00000000006,23.6,-0.845,,212.1
481586.0,23.6,-0.873,,211.8
481575.99999999994,23.6,-0.904,,211.4
481566.0,23.6,-0.931,,210.3
481556.0,23.6,-0.96,,210.5
481546.00000000006,23.6,-0.99,,210.6
481536.0,23.6,-0.999,,210.8
481525.99999999994,23.6,-1.027,,211.0
481516.0,23.6,-1.059,,211.0
481506.0,23.6,-1.069,,211.2
481496.00000000006,23.6,-1.097,,211.8
481486.0,23.6,-1.107,,211.5
481475.99999999994,23.6,-1.137,,211.9
481466.0,23.6,-1.147,,211.7
481456.0,23.6,-1.157,,212.2
481446.00000000006,23.6,-1.165,,211.3
481436.0,23.6,-1.195,,211.8
481425.99999999994,23.6,-1.202,,212.2
481416.0,23.6,-1.21,,212.4
481406.0,23.6,-1.217,,212.4
481396.00000000006,23.7,-1.224,,212.7
481386.0,23.7,-1.233,,213.3
481375.99999999994,23.7,-1.24,,213.2
481366.0,23.7,-1.248,,212.9
481356.0,23.7,-1.256,,213.1
481346.00000000006,23.7,-1.262,,213.2
481336.0,23.7,-1.249,,213.7
481325.99999999994,23.7,-1.258,,213.6
481316.0,23.7,-1.264,,213.5
481306.0,23.7,-1.251,,213.6
481296.00000000006,23.7,-1.258,,212.6
481286.0,23.7,-1.245,,212.9
481275.99999999994,23.7,-1.252,,213.0
481266.0,23.8,-1.236,,212.2
481256.0,23.8,-1.241,,212.3
481246.00000000006,23.8,-1.229,,212.0
481236.0,23.8,-1.217,,212.5
481225.99999999994,23.8,-1.225,,212.7
481216.0,23.8,-1.212,,212.9
481206.0,23.8,-1.201,,213.7
481196.00000000006,23.8,-1.193,,213.2
481186.0,23.8,-1.183,,213.1
481175.99999999994,23.8,-1.171,,213.7
481166.0,23.8,-1.162,,213.9
481156.0,23.8,-1.153,,214.0
481146.00000000006,23.8,-1.121,,214.7
481136.0,23.8,-1.109,,214.1
481125.99999999994,23.9,-1.1,,213.5
481116.0,23.9,-1.072,,213.2
481106.0,23.9,-1.063,,212.6
481096.00000000006,23.9,-1.037,,212.6
481086.0,23.9,-1.026,,211.9
481075.99999999994,23.9,-0.998,,212.0
481066.0,23.9,-0.968,,211.2
481056.0,23.9,-0.94,,211.3
481046.00000000006,23.9,-0.913,,212.0
481036.0,23.9,-0.884,,211.8
481025.99999999994,23.9,-0.852,,212.4
481016.0,23.9,-0.824,,213.0
481006.0,23.9,-0.792,,212.9
480996.00000000006,23.9,-0.762,,212.7
480986.0,24.0,-0.734,,212.9
480975.99999999994,24.0,-0.705,,212.9
480966.0,24.0,-0.657,,213.3
480956.0,24.0,-0.627,,213.5
480946.00000000006,24.0,-0.578,,213.8
480936.0,24.0,-0.55,,214.1
480925.99999999994,24.0,-0.504,,214.1
480916.0,24.0,-0.458,,214.6
480906.0,24.0,-0.43,,214.8
480896.00000000006,24.0,-0.382,,215.0
480886.0,24.0,-0.337,,214.9
480875.99999999994,24.0,-0.294,,215.3
480866.0,24.0,-0.246,,215.0
480856.0,24.0,-0.2,,215.2
480846.00000000006,24.0,-0.155,,216.2
480836.0,24.0,-0.092,,216.3
480825.99999999994,24.0,-0.046,,215.5
480816.0,24.0,-0.005,,215.9
480806.0,24.0,0.041,,216.0
480796.00000000006,24.0,0.106,,216.3
480786.0,24.0,0.15,,216.3
480775.99999999994,24.0,0.212,,216.8
480766.0,24.0,0.276,,216.7
480756.0,24.0,0.315,,216.9
480746.00000000006,24.0,0.377,,216.9
480736.0,24.0,0.44,,217.4
480725.99999999994,24.0,0.502,,216.9
480716.0,24.0,0.564,,216.9
480706.0,24.1,0.624,,216.2
480696.00000000006,24.1,0.683,,216.5
480686.0,24.1,0.745,,217.5
480675.99999999994,24.1,0.803,,217.4
480666.0,24.1,0.864,,217.7
480656.0,24.1,0.924,,217.0
480646.00000000006,24.1,0.98,,217.3
480636.0,24.1,1.037,,217.4
480625.99999999994,24.1,1.093,,217.5
480616.0,24.1,1.152,,217.7
480606.0,24.1,1.189,,218.2
480596.00000000006,24.1,1.244,,218.6
480586.0,24.1,1.298,,218.2
480575.99999999994,24.1,1.336,,217.8
480566.0,24.1,1.39,,218.0
480556.0,24.1,1.424,,218.8
480546.00000000006,24.1,1.455,,218.6
480536.0,24.1,1.488,,218.6
480525.99999999994,24.1,1.542,,218.6
480516.0,24.1,1.571,,218.6
480506.0,24.1,1.603,,219.2
480496.00000000006,24.1,1.629,,218.5
480486.0,24.1,1.658,,218.8
480475.99999999994,24.1,1.686,,219.1
480466.0,24.1,1.711,,219.2
480456.0,24.1,1.719,,219.6
480446.00000000006,24.1,1.744,,219.1
480436.0,24.1,1.768,,219.3
480425.99999999994,24.1,1.772,,219.0
480416.0,24.1,1.796,,219.2
480406.0,24.1,1.799,,219.1
480396.00000000006,24.1,1.822,,218.7
480386.0,24.1,1.825,,219.4
480375.99999999994,24.1,1.826,,219.1
480366.0,24.1,1.833,,218.9
480356.0,24.1,1.833,,218.8
480346.00000000006,24.1,1.833,,219.3
480336.0,24.1,1.838,,219.0
480325.99999999994,24.1,1.841,,219.5
480316.0,24.1,1.842,,219.5
480306.0,24.1,1.847,,219.7
480296.00000000006,24.1,1.852,,219.8
480286.0,24.1,1.856,,219.3
480275.99999999994,24.1,1.842,,218.9
480266.0,24.1,1.85,,219.5
480256.0,24.1,1.837,,219.2
480246.00000000006,24.1,1.846,,220.1
480236.0,24.1,1.835,,220.0
480225.99999999994,24.1,1.821,,219.1
480216.0,24.1,1.831,,220.2
480206.0,24.1,1.819,,219.2
480196.00000000006,24.0,1.812,,219.6
480186.0,24.0,1.803,,219.8
480175.99999999994,24.0,1.795,,219.3
480166.0,24.0,1.786,,219.2
480156.0,24.0,1.782,,219.0
480146.00000000006,24.0,1.774,,219.3
480136.0,24.0,1.768,,219.7
480125.99999999994,24.0,1.762,,219.7
480116.0,24.0,1.753,,219.2
480106.0,24.0,1.751,,219.6
480096.00000000006,24.0,1.768,,219.4
480086.0,24.0,1.762,,219.2
480075.99999999994,24.0,1.76,,218.8
480066.0,24.0,1.755,,219.2
480056.0,24.0,1.755,,218.9
480046.00000000006,24.0,1.752,,218.8
480036.0,24.0,1.748,,219.0
480025.99999999994,24.0,1.768,,218.6
480016.0,24.0,1.768,,218.7
480006.0,24.0,1.765,,218.7
479996.00000000006,24.0,1.766,,219.1
479986.0,24.0,1.766,,218.7
479975.99999999994,24.0,1.786,,217.9
479966.0,24.0,1.786,,217.8
479956.0,24.0,1.789,,218.0
479946.00000000006,24.0,1.81,,217.9
479936.0,24.0,1.815,,217.7
479925.99999999994,24.0,1.815,,218.6
479916.0,24.0,1.813,,218.0
479906.0,24.0,1.834,,217.9
479896.00000000006,24.0,1.833,,218.2
479886.0,24.0,1.831,,218.0
479875.99999999994,24.0,1.849,,217.4
479866.0,24.0,1.847,,217.7
479856.0,24.0,1.865,,217.9
479846.00000000006,24.0,1.864,,217.6
479836.0,24.0,1.861,,217.6
479825.99999999994,24.0,1.881,,218.1
479816.0,24.0,1.879,,217.8
479806.0,24.0,1.897,,217.8
479796.00000000006,24.0,1.896,,217.6
479786.0,24.0,1.916,,218.2
479775.99999999994,24.0,1.915,,217.9
479766.0,24.0,1.934,,218.2
479756.0,24.0,1.934,,218.4
479746.00000000006,24.0,1.953,,218.0
479736.0,24.0,1.951,,218.0
479725.99999999994,24.0,1.969,,218.3
479716.0,24.0,1.967,,217.7
479706.0,24.0,1.985,,217.7
479696.00000000006,24.0,1.983,,217.4
479686.0,24.0,2.002,,218.5
479675.99999999994,23.9,2.018,,217.5
479666.0,23.9,2.016,,217.4
479656.0,23.9,2.035,,217.7
479646.00000000006,23.9,2.033,,217.2
479636.0,23.9,2.053,,217.3
479625.99999999994,23.9,2.069,,217.5
479616.0,23.9,2.064,,217.2
479606.0,23.9,2.075,,217.1
479596.00000000006,23.9,2.071,,216.5
479586.0,23.9,2.082,,216.7
479575.99999999994,23.9,2.093,,216.2
479566.0,23.9,2.087,,216.1
479556.0,23.9,2.101,,216.5
479546.00000000006,23.9,2.099,,216.6
479536.0,23.9,2.115,,216.1
479525.99999999994,23.9,2.132,,215.8
479516.0,23.8,2.127,,216.4
479506.0,23.8,2.143,,216.1
479496.00000000006,23.8,2.142,,217.1
479486.0,23.8,2.157,,218.2
479475.99999999994,23.8,2.174,,218.4
479466.0,23.8,2.169,,218.0
479456.0,23.8,2.184,,217.6
479446.00000000006,23.8,2.178,,217.0
479436.0,23.8,2.195,,217.0
479425.99999999994,23.8,2.211,,216.1
479416.0,23.7,2.206,,215.2
479406.0,23.7,2.222,,216.0
479396.00000000006,23.7,2.219,,215.4
479386.0,23.7,2.236,,214.8
479375.99999999994,23.7,2.252,,213.6
479366.0,23.7,2.25,,213.7
479356.0,23.7,2.268,,212.5
479346.00000000006,23.7,2.267,,213.5
479336.0,23.7,2.285,,211.8
479325.99999999994,23.7,2.304,,211.6
479316.0,23.6,2.301,,210.8
479306.0,23.6,2.318,,210.3
479296.00000000006,23.6,2.316,,210.2
479286.0,23.6,2.334,,209.9
479275.99999999994,23.6,2.351,,210.2
479266.0,23.6,2.347,,210.0
479256.0,23.6,2.364,,210.3
479246.00000000006,23.6,2.361,,211.2
479236.0,23.6,2.376,,210.2
479225.99999999994,23.6,2.391,,209.9
479216.0,23.5,2.388,,210.4
479206.0,23.5,2.406,,209.7
479196.00000000006,23.5,2.403,,210.6
479186.0,23.5,2.421,,210.3
479175.99999999994,23.5,2.436,,209.7
479166.0,23.5,2.429,,209.4
479156.0,23.5,2.446,,209.9
479146.00000000006,23.5,2.442,,210.1
479136.0,23.5,2.438,,209.9
479125.99999999994,23.5,2.454,,210.0
479116.0,23.4,2.45,,210.4
479106.0,23.4,2.464,,210.2
479096.00000000006,23.4,2.458,,210.2
479086.0,23.4,2.454,,210.6
479075.99999999994,23.4,2.449,,211.3
479066.0,23.4,2.445,,210.6
479056.0,23.4,2.46,,210.9
479046.00000000006,23.4,2.454,,210.9
479036.0,23.4,2.449,,210.7
479025.99999999994,23.4,2.444,,210.9
479016.0,23.4,2.439,,212.2
479006.0,23.4,2.435,,212.1
478996.00000000006,23.4,2.43,,211.8
478986.0,23.4,2.426,,210.8
478975.99999999994,23.4,2.402,,211.1
478966.0,23.4,2.397,,211.1
478956.0,23.4,2.393,,210.8
478946.00000000006,23.4,2.388,,210.5
478936.0,23.3,2.384,,211.7
478925.99999999994,23.4,2.36,,211.3
478916.0,23.4,2.355,,210.5
478906.0,23.4,2.33,,211.2
478896.00000000006,23.4,2.326,,211.2
478886.0,23.4,2.321,,211.6
478875.99999999994,23.4,2.297,,211.4
478866.0,23.4,2.295,,211.0
478856.0,23.4,2.272,,210.2
478846.00000000006,23.4,2.248,,209.5
478836.0,23.4,2.245,,209.7
478825.99999999994,23.4,2.221,,209.3
478816.0,23.4,2.199,,209.6
478806.0,23.4,2.195,,209.9
478796.00000000006,23.4,2.173,,210.0
478786.0,23.4,2.151,,210.1
478775.99999999994,23.4,2.128,,210.9
478766.0,23.4,2.107,,211.2
478756.0,23.4,2.085,,210.7
478746.00000000006,23.4,2.064,,210.9
478736.0,23.4,2.042,,210.0
478725.99999999994,23.4,2.021,,209.8
478716.0,23.4,2.0,,209.7
478706.0,23.4,1.978,,210.0
478696.00000000006,23.4,1.958,,210.2
478686.0,23.4,1.937,,209.5
478675.99999999994,23.5,1.916,,210.6
478666.0,23.5,1.895,,211.7
478656.0,23.5,1.874,,210.9
478646.00000000006,23.5,1.834,,211.8
478636.0,23.5,1.813,,212.9
478625.99999999994,23.5,1.793,,213.2
478616.0,23.5,1.774,,214.2
478606.0,23.5,1.754,,213.5
478596.00000000006,23.5,1.734,,212.6
478586.0,23.5,1.714,,211.9
478575.99999999994,23.5,1.695,,211.0
478566.0,23.5,1.676,,211.4
478556.0,23.5,1.657,,212.3
478546.00000000006,23.5,1.639,,212.9
478536.0,23.5,1.621,,213.4
478525.99999999994,23.5,1.603,,213.8
478516.0,23.5,1.605,,214.0
478506.0,23.5,1.587,,213.3
478496.00000000006,23.5,1.57,,212.8
478486.0,23.5,1.553,,212.0
478475.99999999994,23.5,1.536,,212.2
478466.0,23.5,1.539,,212.8
478456.0,23.5,1.523,,213.0
478446.00000000006,23.5,1.506,,213.1
478436.0,23.5,1.49,,212.8
478425.99999999994,23.5,1.495,,213.3
478416.0,23.5,1.48,,213.5
478406.0,23.5,1.464,,213.9
478396.00000000006,23.5,1.469,,213.7
478386.0,23.5,1.454,,214.1
478375.99999999994,23.5,1.46,,214.1
478366.0,23.5,1.445,,214.5
478356.0,23.5,1.431,,214.3
478346.00000000006,23.5,1.436,,214.4
478336.0,23.5,1.421,,214.5
478325.99999999994,23.5,1.426,,214.4
478316.0,23.5,1.412,,214.6
478306.0,23.5,1.415,,215.1
478296.00000000006,23.5,1.399,,215.1
478286.0,23.5,1.404,,215.3
478275.99999999994,23.5,1.409,,215.5
478266.0,23.5,1.394,,215.3
478256.0,23.5,1.398,,216.5
478246.00000000006,23.5,1.402,,215.4
478236.0,23.5,1.387,,215.5
478225.99999999994,23.5,1.391,,215.7
478216.0,23.5,1.394,,215.6
478206.0,23.5,1.378,,215.5
478196.00000000006,23.5,1.381,,215.1
478186.0,23.5,1.385,,215.0
478175.99999999994,23.5,1.387,,214.7
478166.0,23.5,1.369,,214.7
478156.0,23.5,1.372,,214.5
478146.00000000006,23.5,1.375,,214.5
478136.0,23.5,1.357,,214.5
478125.99999999994,23.5,1.339,,214.7
478116.0,23.5,1.341,,214.1
478106.0,23.5,1.323,,214.5
478096.00000000006,23.5,1.303,,214.2
478086.0,23.5,1.304,,214.2
478075.99999999994,23.5,1.285,,214.2
478066.0,23.5,1.266,,214.4
478056.0,23.5,1.246,,214.3
478046.00000000006,23.5,1.225,,214.2
478036.0,23.5,1.185,,214.1
478025.99999999994,23.5,1.164,,214.4
478016.0,23.5,1.143,,214.1
478006.0,23.5,1.121,,214.2
477996.00000000006,23.5,1.08,,214.1
477986.0,23.5,1.058,,214.3
477975.99999999994,23.5,1.015,,214.3
477966.0,23.5,0.992,,213.8
477956.0,23.5,0.95,,213.8
477946.00000000006,23.5,0.907,,213.8
477936.0,23.6,0.882,,213.7
477925.99999999994,23.6,0.839,,213.6
477916.0,23.6,0.797,,213.3
477906.0,23.6,0.753,,213.9
477896.00000000006,23.6,0.707,,213.7
477886.0,23.6,0.663,,213.6
477875.99999999994,23.6,0.618,,213.7
477866.0,23.6,0.555,,213.9
477856.0,23.6,0.51,,213.6
477846.00000000006,23.6,0.466,,214.1
477836.0,23.6,0.403,,213.7
477825.99999999994,23.6,0.36,,213.1
477816.0,23.6,0.296,,212.8
477806.0,23.6,0.254,,212.9
477796.00000000006,23.6,0.193,,213.2
477786.0,23.6,0.15,,213.4
477775.99999999994,23.6,0.089,,213.5
477766.0,23.6,0.027,,213.6
477756.0,23.6,-0.032,,213.6
477746.00000000006,23.6,-0.092,,213.2
477736.0,23.6,-0.153,,212.1
477725.99999999994,23.6,-0.212,,212.2
477716.0,23.6,-0.272,,212.4
477706.0,23.6,-0.331,,212.3
477696.00000000006,23.6,-0.41,,212.5
477686.0,23.6,-0.469,,212.4
477675.99999999994,23.6,-0.527,,212.3
477666.0,23.6,-0.604,,212.2
477656.0,23.6,-0.661,,212.2
477646.00000000006,23.6,-0.716,,212.4
477636.0,23.6,-0.772,,212.5
477625.99999999994,23.6,-0.827,,212.5
477616.0,23.6,-0.882,,212.4
477606.0,23.6,-0.936,,212.6
477596.00000000006,23.6,-0.99,,213.2
477586.0,23.6,-1.043,,213.1
477575.99999999994,23.6,-1.096,,212.9
477566.0,23.6,-1.148,,213.0
477556.0,23.6,-1.18,,213.5
477546.00000000006,23.7,-1.231,,213.9
477536.0,23.7,-1.261,,213.9
477525.99999999994,23.7,-1.309,,213.5
477516.0,23.7,-1.334,,213.6
477506.0,23.7,-1.381,,213.6
477496.00000000006,23.7,-1.407,,214.4
477486.0,23.7,-1.432,,213.9
477475.99999999994,23.7,-1.474,,214.5
477466.0,23.7,-1.496,,214.4
477456.0,23.8,-1.519,,214.5
477446.00000000006,23.8,-1.537,,214.5
477436.0,23.8,-1.555,,214.7
477425.99999999994,23.8,-1.576,,214.5
477416.0,23.8,-1.594,,214.6
477406.0,23.8,-1.608,,214.7
477396.00000000006,23.8,-1.624,,214.5
477386.0,23.8,-1.625,,214.9
477375.99999999994,23.8,-1.643,,214.1
477366.0,23.8,-1.658,,214.6
477356.0,23.8,-1.657,,214.6
477346.00000000006,23.9,-1.678,,214.6
477336.0,23.9,-1.677,,214.5
477325.99999999994,23.9,-1.696,,213.2
477316.0,23.9,-1.696,,213.5
477306.0,23.9,-1.717,,213.5
477296.00000000006,23.9,-1.716,,213.8
477286.0,23.9,-1.713,,213.6
477275.99999999994,23.9,-1.717,,213.7
477266.0,24.0,-1.715,,213.2
477256.0,24.0,-1.716,,213.8
477246.00000000006,24.0,-1.719,,213.8
477236.0,24.0,-1.717,,213.2
477225.99999999994,24.0,-1.719,,213.3
477216.0,24.0,-1.723,,213.4
477206.0,24.0,-1.727,,213.8
477196.00000000006,24.0,-1.711,,213.2
477186.0,24.0,-1.715,,213.6
477175.99999999994,24.0,-1.72,,213.9
477166.0,24.1,-1.706,,214.1
477156.0,24.1,-1.693,,213.8
477146.00000000006,24.1,-1.68,,213.8
477136.0,24.1,-1.689,,213.1
477125.99999999994,24.1,-1.671,,212.9
477116.0,24.1,-1.659,,212.3
477106.0,24.1,-1.645,,211.6
477096.00000000006,24.1,-1.609,,211.0
477086.0,24.1,-1.597,,211.2
477075.99999999994,24.1,-1.586,,210.6
477066.0,24.1,-1.554,,210.9
477056.0,24.1,-1.541,,210.6
477046.00000000006,24.1,-1.509,,211.1
477036.0,24.2,-1.474,,211.1
477025.99999999994,24.2,-1.442,,211.7
477016.0,24.2,-1.411,,211.4
477006.0,24.2,-1.381,,211.6
476996.00000000006,24.2,-1.347,,211.5
476986.0,24.2,-1.316,,211.6
476975.99999999994,24.2,-1.286,,211.7
476966.0,24.2,-1.234,,210.8
476956.0,24.2,-1.201,,210.6
476946.00000000006,24.2,-1.151,,210.8
476936.0,24.2,-1.121,,210.9
476925.99999999994,24.2,-1.068,,210.9
476916.0,24.2,-1.016,,210.9
476906.0,24.2,-0.964,,211.0
476896.00000000006,24.2,-0.913,,211.2
476886.0,24.2,-0.861,,211.1
476875.99999999994,24.2,-0.813,,210.9
476866.0,24.3,-0.762,,210.6
476856.0,24.3,-0.692,,210.6
476846.00000000006,24.3,-0.643,,210.4
476836.0,24.3,-0.574,,210.3
476825.99999999994,24.3,-0.528,,210.5
476816.0,24.3,-0.46,,211.4
476806.0,24.3,-0.393,,
476796.00000000006,24.3,-0.325,,
476786.0,24.3,-0.258,,
476775.99999999994,24.3,-0.191,,
476766.0,24.3,-0.128,,
476756.0,24.3,-0.04,,
476746.00000000006,24.3,0.025,,
476736.0,24.3,0.09,,
476725.99999999994,24.3,0.173,,
476716.0,24.3,0.258,,
476706.0,24.3,0.322,,
476696.00000000006,24.3,0.406,,
476686.0,24.3,0.486,,
476675.99999999994,24.3,0.567,,
476666.0,24.3,0.649,,
476656.0,24.3,0.73,,
476646.00000000006,24.3,0.81,,
476636.0,24.3,0.871,,
476625.99999999994,24.3,0.95,,
476616.0,24.3,1.027,,
476606.0,24.3,1.085,,
476596.00000000006,24.3,1.163,,
476586.0,24.3,1.219,,
476575.99999999994,24.3,1.293,,
476566.0,24.3,1.348,,
476556.0,24.3,1.42,,
476546.00000000006,24.3,1.472,,
476536.0,24.3,1.526,,
476525.99999999994,24.3,1.596,,
476516.0,24.3,1.645,,
476506.0,24.3,1.692,,
476496.00000000006,24.3,1.741,,
476486.0,24.3,1.789,,
476475.99999999994,24.3,1.83,,
476466.0,24.3,1.876,,
476456.0,24.3,1.919,,
476446.00000000006,24.3,1.958,,
476436.0,24.3,2.003,,
476425.99999999994,24.3,2.023,,
476416.0,24.3,2.062,,
476406.0,24.3,2.103,,
476396.00000000006,24.3,2.141,,
476386.0,24.3,2.155,,
476375.99999999994,24.3,2.197,,
476366.0,24.3,2.213,,
476356.0,24.3,2.247,,
476346.00000000006,24.3,2.266,,
476336.0,24.3,2.283,,
476325.99999999994,24.2,2.319,,
476316.0,24.2,2.339,,
476306.0,24.2,2.357,,
476296.00000000006,24.2,2.371,,
476286.0,24.2,2.39,,
476275.99999999994,24.2,2.407,,
476266.0,24.2,2.445,,
476256.0,24.2,2.441,,
476246.00000000006,24.2,2.46,,
476236.0,24.2,2.48,,
476225.99999999994,24.2,2.497,,
476216.0,24.2,2.52,,
476206.0,24.2,2.541,,
476196.00000000006,24.2,2.539,,
476186.0,24.2,2.558,,
476175.99999999994,24.2,2.581,,
476166.0,24.2,2.581,,
476156.0,24.1,2.607,,
476146.00000000006,24.1,2.61,,
476136.0,24.1,2.633,,
476125.99999999994,24.1,2.637,,
476116.0,24.1,2.655,,
476106.0,24.1,2.677,,
476096.00000000006,24.1,2.682,,
476086.0,24.1,2.71,,
476075.99999999994,24.1,2.717,,
476066.0,24.1,2.746,,
476056.0,24.1,2.754,,
476046.00000000006,24.0,2.782,,
476036.0,24.0,2.789,,
476025.99999999994,24.0,2.817,,
476016.0,24.0,2.826,,
476006.0,24.0,2.835,,
475996.00000000006,24.0,2.865,,
475986.0,24.0,2.875,,
475975.99999999994,24.0,2.901,,
475966.0,24.0,2.911,,
475956.0,24.0,2.939,,
475946.00000000006,23.9,2.952,,
475936.0,23.9,2.965,,
475925.99999999994,23.9,2.997,,
475916.0,23.9,3.011,,
475906.0,23.9,3.048,,
475896.00000000006,23.9,3.062,,
475886.0,23.9,3.076,,
475875.99999999994,23.9,3.109,,
475866.0,23.8,3.123,,
475856.0,23.8,3.136,,
475846.00000000006,23.8,3.17,,
475836.0,23.8,3.182,,
475825.99999999994,23.8,3.197,,
475816.0,23.8,3.231,,
475806.0,23.8,3.245,,
475796.00000000006,23.7,3.26,,
475786.0,23.7,3.296,,
475775.99999999994,23.7,3.308,,
475766.0,23.7,3.324,,
475756.0,23.7,3.34,,
475746.00000000006,23.7,3.375,,
475736.0,23.7,3.39,,
475725.99999999994,23.7,3.405,,
475716.0,23.7,3.417,,
475706.0,23.6,3.452,,
475696.00000000006,23.6,3.464,,
475686.0,23.6,3.476,,
475675.99999999994,23.6,3.49,,
475666.0,23.6,3.503,,
475656.0,23.6,3.515,,
475646.00000000006,23.6,3.529,,
475636.0,23.6,3.542,,
475625.99999999994,23.6,3.536,,
475616.0,23.5,3.547,,
475606.0,23.5,3.539,,
475596.00000000006,23.5,3.553,,
475586.0,23.5,3.546,,
475575.99999999994,23.5,3.536,,
475566.0,23.5,3.526,,
475556.0,23.5,3.517,,
475546.00000000006,23.4,3.507,,
475536.0,23.4,3.497,,
475525.99999999994,23.4,3.466,,
475516.0,23.4,3.454,,
475506.0,23.4,3.443,,
475496.00000000006,23.4,3.411,,
475486.0,23.4,3.379,,
475475.99999999994,23.3,3.348,,
475466.0,23.3,3.337,,
475456.0,23.3,3.304,,
475446.00000000006,23.3,3.271,,
475436.0,23.3,3.22,,
475425.99999999994,23.3,3.188,,
475416.0,23.3,3.157,,
475406.0,23.3,3.106,,
475396.00000000006,23.3,3.075,,
475386.0,23.3,3.024,,
475375.99999999994,23.3,2.994,,
475366.0,23.3,2.944,,
475356.0,23.3,2.895,,
475346.00000000006,23.3,2.846,,
475336.0,23.3,2.797,,
475325.99999999994,23.3,2.749,,
475316.0,23.3,2.681,,
475306.0,23.3,2.634,,
475296.00000000006,23.3,2.566,,
475286.0,23.3,2.519,,
475275.99999999994,23.3,2.454,,
475266.0,23.3,2.388,,
475256.0,23.3,2.343,,
475246.00000000006,23.3,2.278,,
475236.0,23.3,2.213,,
