age_calkaBP,AnIS-ID,tempanomNH,Transformed Year
-5234.2,-1841.9,4.263,523356.0
-5234.1,-1839.3,4.205,523346.00000000006
-5234.0,-1857.0,4.149,523336.0
-5233.9,-1856.9,4.092,523325.99999999994
-5233.8,-1851.3,4.036,523316.0
-5233.7,-1878.8,3.961,523306.0
-5233.6,-1880.5,3.906,523296.00000000006
-5233.5,-1898.2,3.833,523286.0
-5233.4,-1863.5,3.76,523275.99999999994
-5233.3,-1833.3,3.709,523266.0
-5233.2,-1859.2,3.617,523256.0
-5233.1,-1847.5,3.546,523246.00000000006
-5233.0,-1828.7,3.476,523236.0
-5232.9,-1840.1,3.387,523225.99999999994
-5232.8,-1772.0,3.32,523216.0
-5232.7,-1831.2,3.233,523206.0
-5232.6,-1829.1,3.147,523196.00000000006
-5232.5,-1834.1,3.062,523186.0
-5232.4,-1834.9,2.979,523175.99999999994
-5232.3,-1835.2,2.896,523166.0
-5232.2,-1851.9,2.814,523156.0
-5232.1,-1869.0,2.734,523146.00000000006
-5232.0,-1853.2,2.673,523136.0
-5231.9,-1875.7,2.594,523125.99999999994
-5231.8,-1885.8,2.515,523116.0
-5231.7,-1872.3,2.457,523106.0
-5231.6,-1866.8,2.401,523096.00000000006
-5231.5,-1891.4,2.345,523086.0
-5231.4,-1898.9,2.289,523075.99999999994
-5231.3,-1901.6,2.236,523066.0
-5231.2,-1909.2,2.182,523056.0
-5231.1,-1916.6,2.13,523046.00000000006
-5231.0,-1924.1,2.079,523036.0
-5230.9,-1936.2,2.049,523025.99999999994
-5230.8,-1942.8,2.0,523016.0
-5230.7,-1908.8,1.972,523006.0
-5230.6,-1918.1,1.945,522996.00000000006
-5230.5,-1927.1,1.9,522986.0
-5230.4,-1931.8,1.877,522975.99999999994
-5230.3,-1930.4,1.854,522966.0
-5230.2,-1926.9,1.853,522956.0
-5230.1,-1926.0,1.832,522946.00000000006
-5230.0,-1933.9,1.814,522936.0
-5229.9,-1939.5,1.814,522925.99999999994
-5229.8,-1942.3,1.796,522916.0
-5229.7,-1941.8,1.798,522906.0
-5229.6,-1941.3,1.8,522896.00000000006
-5229.5,-1941.4,1.782,522886.0
-5229.4,-1939.3,1.782,522875.99999999994
-5229.3,-1940.0,1.783,522866.0
-5229.2,-1943.4,1.803,522856.0
-5229.1,-1944.6,1.803,522846.00000000006
-5229.0,-1947.0,1.802,522836.0
-5228.9,-1948.6,1.822,522825.99999999994
-5228.8,-1948.6,1.82,522816.0
-5228.7,-1948.9,1.837,522806.0
-5228.6,-1948.3,1.854,522796.00000000006
-5228.5,-1948.5,1.871,522786.0
-5228.4,-1948.2,1.888,522775.99999999994
-5228.3,-1950.6,1.904,522766.0
-5228.2,-1952.0,1.919,522756.0
-5228.1,-1952.3,1.933,522746.00000000006
-5228.0,-1951.3,1.966,522736.0
-5227.9,-1950.8,1.978,522725.99999999994
-5227.8,-1950.4,2.009,522716.0
-5227.7,-1949.5,2.02,522706.0
-5227.6,-1949.2,2.049,522696.00000000006
-5227.5,-1948.4,2.078,522686.0
-5227.4,-1945.8,2.107,522675.99999999994
-5227.3,-1945.1,2.135,522666.0
-5227.2,-1944.3,2.162,522656.0
-5227.1,-1944.1,2.189,522646.00000000006
-5227.0,-1944.3,2.215,522636.0
-5226.9,-1945.3,2.241,522625.99999999994
-5226.8,-1944.9,2.267,522616.0
-5226.7,-1944.2,2.312,522606.0
-5226.6,-1942.7,2.336,522596.00000000006
-5226.5,-1942.7,2.361,522586.0
-5226.4,-1943.7,2.384,522575.99999999994
-5226.3,-1942.1,2.407,522566.0
-5226.2,-1940.7,2.429,522556.0
-5226.1,-1940.4,2.471,522546.00000000006
-5226.0,-1937.9,2.493,522536.0
-5225.9,-1938.5,2.514,522525.99999999994
-5225.8,-1938.1,2.535,522516.0
-5225.7,-1938.5,2.575,522506.0
-5225.6,-1936.4,2.595,522496.00000000006
-5225.5,-1934.3,2.615,522486.0
-5225.4,-1935.3,2.654,522475.99999999994
-5225.3,-1932.4,2.673,522466.0
-5225.2,-1932.4,2.691,522456.0
-5225.1,-1932.9,2.728,522446.00000000006
-5225.0,-1933.1,2.746,522436.0
-5224.9,-1933.6,2.783,522425.99999999994
-5224.8,-1930.2,2.8,522416.0
-5224.7,-1927.9,2.817,522406.0
-5224.6,-1926.6,2.853,522396.00000000006
-5224.5,-1937.3,2.869,522386.0
-5224.4,-1925.9,2.905,522375.99999999994
-5224.3,-1934.1,2.921,522366.0
-5224.2,-1941.4,2.957,522356.0
-5224.1,-1917.1,2.974,522346.00000000006
-5224.0,-1927.7,3.01,522336.0
-5223.9,-1935.6,3.026,522325.99999999994
-5223.8,-1939.5,3.062,522316.0
-5223.7,-1922.2,3.099,522306.0
-5223.6,-1913.9,3.115,522296.00000000006
-5223.5,-1912.6,3.152,522286.0
-5223.4,-1908.5,3.189,522275.99999999994
-5223.3,-1933.0,3.206,522266.0
-5223.2,-1908.0,3.243,522256.0
-5223.1,-1901.7,3.28,522246.00000000006
-5223.0,-1904.9,3.297,522236.0
-5222.9,-1924.2,3.335,522225.99999999994
-5222.8,-1909.3,3.372,522216.0
-5222.7,-1904.3,3.389,522206.0
-5222.6,-1926.0,3.427,522196.00000000006
-5222.5,-1901.2,3.464,522186.0
-5222.4,-1914.9,3.502,522175.99999999994
-5222.3,-1918.0,3.519,522166.0
-5222.2,-1895.1,3.557,522156.0
-5222.1,-1916.2,3.595,522146.00000000006
-5222.0,-1895.0,3.613,522136.0
-5221.9,-1912.9,3.65,522125.99999999994
-5221.8,-1891.1,3.668,522116.0
-5221.7,-1923.8,3.706,522106.0
-5221.6,-1894.0,3.723,522096.00000000006
-5221.5,-1915.6,3.74,522086.0
-5221.4,-1888.2,3.776,522075.99999999994
-5221.3,-1918.8,3.793,522066.0
-5221.2,-1912.8,3.809,522056.0
-5221.1,-1881.1,3.825,522046.00000000006
-5221.0,-1912.0,3.84,522036.0
-5220.9,-1904.7,3.856,522025.99999999994
-5220.8,-1921.8,3.871,522016.0
-5220.7,-1964.4,3.885,522006.0
-5220.6,-1933.9,3.9,521996.00000000006
-5220.5,-1892.7,3.914,521986.0
-5220.4,-1904.9,3.928,521975.99999999994
-5220.3,-1891.5,3.941,521966.0
-5220.2,-1894.6,3.934,521956.0
-5220.1,-1897.9,3.947,521946.00000000006
-5220.0,-1926.1,3.959,521936.0
-5219.9,-1904.4,3.951,521925.99999999994
-5219.8,-1901.7,3.963,521916.0
-5219.7,-1901.6,3.955,521906.0
-5219.6,-1902.3,3.966,521896.00000000006
-5219.5,-1923.1,3.957,521886.0
-5219.4,-1902.5,3.949,521875.99999999994
-5219.3,-1900.0,3.961,521866.0
-5219.2,-1897.4,3.952,521856.0
-5219.1,-1916.3,3.944,521846.00000000006
-5219.0,-1901.1,3.937,521836.0
-5218.9,-1953.7,3.929,521825.99999999994
-5218.8,-1924.2,3.941,521816.0
-5218.7,-1904.5,3.935,521806.0
-5218.6,-1903.2,3.908,521796.00000000006
-5218.5,-1902.2,3.902,521786.0
-5218.4,-1902.9,3.895,521775.99999999994
-5218.3,-1931.6,3.888,521766.0
-5218.2,-1905.3,3.881,521756.0
-5218.1,-1900.4,3.876,521746.00000000006
-5218.0,-1899.3,3.85,521736.0
-5217.9,-1926.8,3.844,521725.99999999994
-5217.8,-1924.9,3.839,521716.0
-5217.7,-1903.3,3.814,521706.0
-5217.6,-1937.1,3.809,521696.00000000006
-5217.5,-1926.6,3.784,521686.0
-5217.4,-1906.1,3.76,521675.99999999994
-5217.3,-1901.5,3.757,521666.0
-5217.2,-1928.3,3.733,521656.0
-5217.1,-1906.3,3.709,521646.00000000006
-5217.0,-1901.5,3.706,521636.0
-5216.9,-1928.9,3.684,521625.99999999994
-5216.8,-1927.9,3.661,521616.0
-5216.7,-1929.8,3.638,521606.0
-5216.6,-1927.6,3.635,521596.00000000006
-5216.5,-1908.1,3.613,521586.0
-5216.4,-1920.3,3.592,521575.99999999994
-5216.3,-1925.8,3.57,521566.0
-5216.2,-1923.5,3.548,521556.0
-5216.1,-1906.6,3.526,521546.00000000006
-5216.0,-1901.5,3.504,521536.0
-5215.9,-1903.7,3.483,521525.99999999994
-5215.8,-1917.6,3.461,521516.0
-5215.7,-1891.5,3.44,521506.0
-5215.6,-1918.5,3.419,521496.00000000006
-5215.5,-1890.6,3.398,521486.0
-5215.4,-1896.5,3.377,521475.99999999994
-5215.3,-1896.5,3.357,521466.0
-5215.2,-1898.9,3.337,521456.0
-5215.1,-1899.3,3.317,521446.00000000006
-5215.0,-1899.7,3.278,521436.0
-5214.9,-1898.7,3.258,521425.99999999994
-5214.8,-1902.3,3.238,521416.0
-5214.7,-1900.6,3.22,521406.0
-5214.6,-1925.6,3.181,521396.00000000006
-5214.5,-1904.2,3.161,521386.0
-5214.4,-1907.1,3.142,521375.99999999994
-5214.3,-1906.0,3.102,521366.0
-5214.2,-1906.4,3.083,521356.0
-5214.1,-1908.5,3.064,521346.00000000006
-5214.0,-1912.8,3.025,521336.0
-5213.9,-1911.4,3.006,521325.99999999994
-5213.8,-1911.4,2.967,521316.0
-5213.7,-1914.1,2.948,521306.0
-5213.6,-1911.9,2.909,521296.00000000006
-5213.5,-1916.7,2.891,521286.0
-5213.4,-1923.5,2.852,521275.99999999994
-5213.3,-1921.9,2.833,521266.0
-5213.2,-1924.3,2.794,521256.0
-5213.1,-1926.0,2.755,521246.00000000006
-5213.0,-1926.6,2.736,521236.0
-5212.9,-1931.7,2.697,521225.99999999994
-5212.8,-1935.8,2.659,521216.0
-5212.7,-1935.5,2.639,521206.0
-5212.6,-1933.4,2.6,521196.00000000006
-5212.5,-1935.9,2.561,521186.0
-5212.4,-1935.0,2.523,521175.99999999994
-5212.3,-1937.6,2.483,521166.0
-5212.2,-1940.8,2.465,521156.0
-5212.1,-1939.1,2.427,521146.00000000006
-5212.0,-1940.6,2.388,521136.0
-5211.9,-1941.7,2.369,521125.99999999994
-5211.8,-1943.8,2.33,521116.0
-5211.7,-1946.8,2.292,521106.0
-5211.6,-1948.5,2.274,521096.00000000006
-5211.5,-1953.0,2.236,521086.0
-5211.4,-1951.0,2.198,521075.99999999994
-5211.3,-1951.4,2.181,521066.0
-5211.2,-1955.3,2.143,521056.0
-5211.1,-1959.5,2.125,521046.00000000006
-5211.0,-1960.6,2.089,521036.0
-5210.9,-1960.9,2.071,521025.99999999994
-5210.8,-1960.5,2.035,521016.0
-5210.7,-1963.0,2.019,521006.0
-5210.6,-1963.6,2.002,520996.00000000006
-5210.5,-1956.1,1.967,520986.0
-5210.4,-1960.6,1.951,520975.99999999994
-5210.3,-1961.1,1.917,520966.0
-5210.2,-1959.4,1.903,520956.0
-5210.1,-1960.8,1.889,520946.00000000006
-5210.0,-1964.3,1.854,520936.0
-5209.9,-1967.2,1.841,520925.99999999994
-5209.8,-1963.7,1.827,520916.0
-5209.7,-1961.6,1.813,520906.0
-5209.6,-1961.8,1.78,520896.00000000006
-5209.5,-1962.2,1.766,520886.0
-5209.4,-1963.5,1.752,520875.99999999994
-5209.3,-1962.8,1.739,520866.0
-5209.2,-1963.7,1.724,520856.0
-5209.1,-1968.2,1.691,520846.00000000006
-5209.0,-1969.3,1.677,520836.0
-5208.9,-1963.6,1.663,520825.99999999994
-5208.8,-1964.0,1.649,520816.0
-5208.7,-1965.6,1.635,520806.0
-5208.6,-1962.8,1.621,520796.00000000006
-5208.5,-1966.6,1.607,520786.0
-5208.4,-1967.4,1.592,520775.99999999994
-5208.3,-1968.8,1.577,520766.0
-5208.2,-1968.0,1.563,520756.0
-5208.1,-1970.9,1.548,520746.00000000006
-5208.0,-1970.7,1.533,520736.0
-5207.9,-1965.8,1.518,520725.99999999994
-5207.8,-1965.3,1.523,520716.0
-5207.7,-1966.6,1.507,520706.0
-5207.6,-1963.9,1.491,520696.00000000006
-5207.5,-1966.9,1.476,520686.0
-5207.4,-1968.7,1.46,520675.99999999994
-5207.3,-1969.2,1.464,520666.0
-5207.2,-1967.5,1.448,520656.0
-5207.1,-1968.6,1.451,520646.00000000006
-5207.0,-1968.5,1.436,520636.0
-5206.9,-1969.0,1.44,520625.99999999994
-5206.8,-1967.2,1.424,520616.0
-5206.7,-1968.6,1.428,520606.0
-5206.6,-1968.5,1.432,520596.00000000006
-5206.5,-1966.8,1.436,520586.0
-5206.4,-1965.9,1.44,520575.99999999994
-5206.3,-1968.8,1.444,520566.0
-5206.2,-1970.1,1.449,520556.0
-5206.1,-1972.5,1.454,520546.00000000006
-5206.0,-1965.6,1.458,520536.0
-5205.9,-1965.8,1.483,520525.99999999994
-5205.8,-1966.7,1.488,520516.0
-5205.7,-1965.0,1.512,520506.0
-5205.6,-1961.0,1.517,520496.00000000006
-5205.5,-1951.6,1.543,520486.0
-5205.4,-1954.1,1.569,520475.99999999994
-5205.3,-1957.6,1.576,520466.0
-5205.2,-1961.0,1.602,520456.0
-5205.1,-1959.0,1.628,520446.00000000006
-5205.0,-1958.9,1.655,520436.0
-5204.9,-1959.0,1.681,520425.99999999994
-5204.8,-1961.5,1.708,520416.0
-5204.7,-1960.7,1.735,520406.0
-5204.6,-1960.2,1.782,520396.00000000006
-5204.5,-1958.4,1.809,520386.0
-5204.4,-1958.4,1.836,520375.99999999994
-5204.3,-1958.5,1.882,520366.0
-5204.2,-1956.8,1.908,520356.0
-5204.1,-1955.7,1.954,520346.00000000006
-5204.0,-1955.3,1.981,520336.0
-5203.9,-1953.1,2.027,520325.99999999994
-5203.8,-1947.9,2.072,520316.0
-5203.7,-1947.6,2.117,520306.0
-5203.6,-1947.7,2.162,520296.00000000006
-5203.5,-1946.8,2.207,520286.0
-5203.4,-1947.1,2.252,520275.99999999994
-5203.3,-1945.1,2.296,520266.0
-5203.2,-1943.0,2.34,520256.0
-5203.1,-1944.3,2.404,520246.00000000006
-5203.0,-1940.1,2.447,520236.0
-5202.9,-1949.8,2.51,520225.99999999994
-5202.8,-1940.4,2.553,520216.0
-5202.7,-1932.2,2.616,520206.0
-5202.6,-1926.1,2.658,520196.00000000006
-5202.5,-1922.5,2.72,520186.0
-5202.4,-1931.6,2.781,520175.99999999994
-5202.3,-1927.1,2.823,520166.0
-5202.2,-1915.2,2.883,520156.0
-5202.1,-1912.5,2.944,520146.00000000006
-5202.0,-1912.9,2.984,520136.0
-5201.9,-1927.6,3.044,520125.99999999994
-5201.8,-1912.1,3.104,520116.0
-5201.7,-1904.1,3.143,520106.0
-5201.6,-1923.8,3.181,520096.00000000006
-5201.5,-1899.0,3.239,520086.0
-5201.4,-1898.6,3.277,520075.99999999994
-5201.3,-1914.0,3.334,520066.0
-5201.2,-1896.7,3.371,520056.0
-5201.1,-1888.9,3.407,520046.00000000006
-5201.0,-1884.0,3.443,520036.0
-5200.9,-1874.3,3.477,520025.99999999994
-5200.8,-1895.5,3.531,520016.0
-5200.7,-1887.0,3.565,520006.0
-5200.6,-1860.0,3.597,519996.00000000006
-5200.5,-1912.4,3.63,519986.0
-5200.4,-1867.4,3.661,519975.99999999994
-5200.3,-1886.7,3.692,519966.0
-5200.2,-1859.8,3.722,519956.0
-5200.1,-1879.6,3.732,519946.00000000006
-5200.0,-1913.9,3.761,519936.0
-5199.9,-1870.3,3.79,519925.99999999994
-5199.8,-1868.7,3.818,519916.0
-5199.7,-1866.1,3.826,519906.0
-5199.6,-1875.1,3.854,519896.00000000006
-5199.5,-1870.9,3.883,519886.0
-5199.4,-1897.5,3.89,519875.99999999994
-5199.3,-1883.0,3.918,519866.0
-5199.2,-1866.5,3.926,519856.0
-5199.1,-1864.9,3.954,519846.00000000006
-5199.0,-1867.8,3.963,519836.0
-5198.9,-1880.3,3.992,519825.99999999994
-5198.8,-1902.3,4.001,519816.0
-5198.7,-1881.4,4.011,519806.0
-5198.6,-1862.8,4.04,519796.00000000006
-5198.5,-1863.5,4.05,519786.0
-5198.4,-1861.6,4.06,519775.99999999994
-5198.3,-1847.2,4.07,519766.0
-5198.2,-1887.6,4.08,519756.0
-5198.1,-1909.4,4.09,519746.00000000006
-5198.0,-1865.9,4.1,519736.0
-5197.9,-1868.6,4.112,519725.99999999994
-5197.8,-1861.0,4.123,519716.0
-5197.7,-1882.0,4.136,519706.0
-5197.6,-1858.8,4.149,519696.00000000006
-5197.5,-1861.2,4.162,519686.0
-5197.4,-1858.6,4.175,519675.99999999994
-5197.3,-1857.4,4.169,519666.0
-5197.2,-1892.5,4.183,519656.0
-5197.1,-1857.2,4.178,519646.00000000006
-5197.0,-1864.2,4.192,519636.0
-5196.9,-1918.7,4.186,519625.99999999994
-5196.8,-1855.7,4.18,519616.0
-5196.7,-1851.7,4.175,519606.0
-5196.6,-1895.3,4.169,519596.00000000006
-5196.5,-1848.0,4.163,519586.0
-5196.4,-1853.2,4.157,519575.99999999994
-5196.3,-1920.4,4.151,519566.0
-5196.2,-1853.5,4.146,519556.0
-5196.1,-1852.9,4.121,519546.00000000006
-5196.0,-1886.0,4.115,519536.0
-5195.9,-1857.9,4.09,519525.99999999994
-5195.8,-1850.1,4.065,519516.0
-5195.7,-1879.9,4.059,519506.0
-5195.6,-1840.9,4.033,519496.00000000006
-5195.5,-1866.8,4.007,519486.0
-5195.4,-1875.2,3.981,519475.99999999994
-5195.3,-1842.6,3.954,519466.0
-5195.2,-1867.8,3.927,519456.0
-5195.1,-1882.2,3.879,519446.00000000006
-5195.0,-1843.9,3.852,519436.0
-5194.9,-1820.9,3.824,519425.99999999994
-5194.8,-1857.5,3.777,519416.0
-5194.7,-1824.2,3.73,519406.0
-5194.6,-1865.1,3.702,519396.00000000006
-5194.5,-1827.2,3.656,519386.0
-5194.4,-1854.1,3.609,519375.99999999994
-5194.3,-1831.5,3.563,519366.0
-5194.2,-1877.3,3.516,519356.0
-5194.1,-1846.9,3.469,519346.00000000006
-5194.0,-1880.8,3.423,519336.0
-5193.9,-1811.1,3.357,519325.99999999994
-5193.8,-1824.4,3.311,519316.0
-5193.7,-1896.5,3.246,519306.0
-5193.6,-1881.9,3.2,519296.00000000006
-5193.5,-1823.8,3.135,519286.0
-5193.4,-1828.6,3.09,519275.99999999994
-5193.3,-1823.6,3.025,519266.0
-5193.2,-1855.1,2.96,519256.0
-5193.1,-1829.0,2.896,519246.00000000006
-5193.0,-1832.0,2.833,519236.0
-5192.9,-1814.7,2.77,519225.99999999994
-5192.8,-1812.0,2.686,519216.0
-5192.7,-1836.4,2.623,519206.0
-5192.6,-1744.2,2.561,519196.00000000006
-5192.5,-1788.4,2.48,519186.0
-5192.4,-1797.2,2.399,519175.99999999994
-5192.3,-1799.1,2.338,519166.0
-5192.2,-1805.2,2.277,519156.0
-5192.1,-1804.4,2.198,519146.00000000006
-5192.0,-1803.8,2.138,519136.0
-5191.9,-1800.3,2.078,519125.99999999994
-5191.8,-1786.0,2.02,519116.0
-5191.7,-1787.7,1.941,519106.0
-5191.6,-1783.9,1.883,519096.00000000006
-5191.5,-1781.9,1.826,519086.0
-5191.4,-1780.2,1.789,519075.99999999994
-5191.3,-1778.5,1.732,519066.0
-5191.2,-1778.2,1.676,519056.0
-5191.1,-1772.3,1.621,519046.00000000006
-5191.0,-1772.2,1.587,519036.0
-5190.9,-1781.7,1.533,519025.99999999994
-5190.8,-1780.9,1.48,519016.0
-5190.7,-1788.0,1.448,519006.0
-5190.6,-1790.9,1.417,518996.00000000006
-5190.5,-1791.1,1.367,518986.0
-5190.4,-1794.6,1.338,518975.99999999994
-5190.3,-1793.5,1.31,518966.0
-5190.2,-1792.5,1.283,518956.0
-5190.1,-1791.6,1.237,518946.00000000006
-5190.0,-1793.7,1.211,518936.0
-5189.9,-1863.8,1.186,518925.99999999994
-5189.8,-1863.8,1.18,518916.0
-5189.7,-1880.1,1.155,518906.0
-5189.6,-1882.9,1.131,518896.00000000006
-5189.5,-1879.1,1.108,518886.0
-5189.4,-1886.3,1.104,518875.99999999994
-5189.3,-1876.9,1.079,518866.0
-5189.2,-1876.1,1.054,518856.0
-5189.1,-1877.7,1.05,518846.00000000006
-5189.0,-1875.5,1.045,518836.0
-5188.9,-1953.4,1.019,518825.99999999994
-5188.8,-1960.2,1.014,518816.0
-5188.7,-1959.6,1.009,518806.0
-5188.6,-1963.6,1.002,518796.00000000006
-5188.5,-1965.1,0.975,518786.0
-5188.4,-1976.0,0.968,518775.99999999994
-5188.3,-1971.2,0.961,518766.0
-5188.2,-1965.5,0.973,518756.0
-5188.1,-1970.6,0.965,518746.00000000006
-5188.0,-1970.3,0.957,518736.0
-5187.9,-1970.4,0.948,518725.99999999994
-5187.8,-1981.7,0.959,518716.0
-5187.7,-1971.8,0.948,518706.0
-5187.6,-1968.1,0.937,518696.00000000006
-5187.5,-1965.6,0.946,518686.0
-5187.4,-1972.7,0.954,518675.99999999994
-5187.3,-1972.3,0.942,518666.0
-5187.2,-1969.7,0.949,518656.0
-5187.1,-1969.8,0.937,518646.00000000006
-5187.0,-1968.8,0.943,518636.0
-5186.9,-1972.0,0.928,518625.99999999994
-5186.8,-1971.0,0.914,518616.0
-5186.7,-1966.8,0.92,518606.0
-5186.6,-1968.9,0.904,518596.00000000006
-5186.5,-1967.7,0.888,518586.0
-5186.4,-1957.1,0.893,518575.99999999994
-5186.3,-1970.3,0.878,518566.0
-5186.2,-1965.0,0.862,518556.0
-5186.1,-1964.1,0.864,518546.00000000006
-5186.0,-1963.3,0.847,518536.0
-5185.9,-1969.2,0.829,518525.99999999994
-5185.8,-1962.1,0.811,518516.0
-5185.7,-1971.6,0.793,518506.0
-5185.6,-1974.2,0.774,518496.00000000006
-5185.5,-1977.6,0.756,518486.0
-5185.4,-1965.0,0.736,518475.99999999994
-5185.3,-1979.7,0.716,518466.0
-5185.2,-1987.3,0.695,518456.0
-5185.1,-1993.5,0.674,518446.00000000006
-5185.0,-2003.6,0.653,518436.0
-5184.9,-1971.3,0.631,518425.99999999994
-5184.8,-1971.2,0.61,518416.0
-5184.7,-1968.4,0.59,518406.0
-5184.6,-1973.3,0.549,518396.00000000006
-5184.5,-1983.8,0.528,518386.0
-5184.4,-1985.4,0.507,518375.99999999994
-5184.3,-1993.2,0.487,518366.0
-5184.2,-2011.0,0.447,518356.0
-5184.1,-2025.0,0.427,518346.00000000006
-5184.0,-2016.2,0.406,518336.0
-5183.9,-2029.2,0.366,518325.99999999994
-5183.8,-2022.2,0.345,518316.0
-5183.7,-2040.7,0.306,518306.0
-5183.6,-2047.4,0.287,518296.00000000006
-5183.5,-2061.1,0.247,518286.0
-5183.4,-2037.8,0.227,518275.99999999994
-5183.3,-2048.5,0.188,518266.0
-5183.2,-2054.3,0.17,518256.0
-5183.1,-2068.1,0.131,518246.00000000006
-5183.0,-2085.2,0.113,518236.0
-5182.9,-2083.4,0.077,518225.99999999994
-5182.8,-2087.2,0.039,518216.0
-5182.7,-2100.8,0.023,518206.0
-5182.6,-2103.0,-0.014,518196.00000000006
-5182.5,-2108.6,-0.05,518186.0
-5182.4,-2099.3,-0.087,518175.99999999994
-5182.3,-2093.5,-0.123,518166.0
-5182.2,-2073.8,-0.137,518156.0
-5182.1,-2100.3,-0.172,518146.00000000006
-5182.0,-2114.3,-0.206,518136.0
-5181.9,-2121.3,-0.239,518125.99999999994
-5181.8,-2150.1,-0.274,518116.0
-5181.7,-2172.2,-0.308,518106.0
-5181.6,-2185.1,-0.323,518096.00000000006
-5181.5,-2166.6,-0.358,518086.0
-5181.4,-2189.7,-0.392,518075.99999999994
-5181.3,-2230.1,-0.426,518066.0
-5181.2,-2155.7,-0.46,518056.0
-5181.1,-2188.3,-0.494,518046.00000000006
-5181.0,-2194.0,-0.509,518036.0
-5180.9,-2189.4,-0.544,518025.99999999994
-5180.8,-2200.8,-0.578,518016.0
-5180.7,-2260.9,-0.612,518006.0
-5180.6,-2221.7,-0.648,517996.00000000006
-5180.5,-2184.1,-0.682,517986.0
-5180.4,-2194.4,-0.716,517975.99999999994
-5180.3,-2276.5,-0.749,517966.0
-5180.2,-2201.3,-0.764,517956.0
-5180.1,-2203.0,-0.798,517946.00000000006
-5180.0,-2208.5,-0.831,517936.0
-5179.9,-2205.7,-0.864,517925.99999999994
-5179.8,-2219.0,-0.898,517916.0
-5179.7,-2238.4,-0.932,517906.0
-5179.6,-2217.4,-0.966,517896.00000000006
-5179.5,-2219.1,-0.998,517886.0
-5179.4,-2217.7,-1.033,517875.99999999994
-5179.3,-2226.4,-1.067,517866.0
-5179.2,-2192.8,-1.1,517856.0
-5179.1,-2194.8,-1.132,517846.00000000006
-5179.0,-2164.4,-1.144,517836.0
-5178.9,-2164.7,-1.176,517825.99999999994
-5178.8,-2204.9,-1.209,517816.0
-5178.7,-2162.6,-1.239,517806.0
-5178.6,-2152.1,-1.27,517796.00000000006
-5178.5,-2174.4,-1.301,517786.0
-5178.4,-2195.6,-1.332,517775.99999999994
-5178.3,-2158.3,-1.361,517766.0
-5178.2,-2180.9,-1.39,517756.0
-5178.1,-2167.7,-1.423,517746.00000000006
-5178.0,-2175.1,-1.454,517736.0
-5177.9,-2193.1,-1.484,517725.99999999994
-5177.8,-2211.2,-1.513,517716.0
-5177.7,-2186.3,-1.539,517706.0
-5177.6,-2178.5,-1.564,517696.00000000006
-5177.5,-2156.4,-1.59,517686.0
-5177.4,-2181.6,-1.618,517675.99999999994
-5177.3,-2158.9,-1.646,517666.0
-5177.2,-2160.9,-1.653,517656.0
-5177.1,-2170.1,-1.678,517646.00000000006
-5177.0,-2193.2,-1.685,517636.0
-5176.9,-2204.1,-1.709,517625.99999999994
-5176.8,-2188.3,-1.718,517616.0
-5176.7,-2201.2,-1.725,517606.0
-5176.6,-2194.1,-1.732,517596.00000000006
-5176.5,-2200.8,-1.738,517586.0
-5176.4,-2201.9,-1.721,517575.99999999994
-5176.3,-2212.0,-1.728,517566.0
-5176.2,-2209.0,-1.733,517556.0
-5176.1,-2229.9,-1.719,517546.00000000006
-5176.0,-2192.3,-1.702,517536.0
-5175.9,-2202.0,-1.705,517525.99999999994
-5175.8,-2247.3,-1.687,517516.0
-5175.7,-2234.3,-1.666,517506.0
-5175.6,-2208.6,-1.626,517496.00000000006
-5175.5,-2210.7,-1.609,517486.0
-5175.4,-2222.0,-1.588,517475.99999999994
-5175.3,-2210.6,-1.546,517466.0
-5175.2,-2209.8,-1.526,517456.0
-5175.1,-2227.8,-1.488,517446.00000000006
-5175.0,-2219.4,-1.448,517436.0
-5174.9,-2211.1,-1.408,517425.99999999994
-5174.8,-2202.4,-1.368,517416.0
-5174.7,-2219.8,-1.325,517406.0
-5174.6,-2237.4,-1.285,517396.00000000006
-5174.5,-2221.7,-1.225,517386.0
-5174.4,-2216.3,-1.183,517375.99999999994
-5174.3,-2266.6,-1.121,517366.0
-5174.2,-2222.5,-1.064,517356.0
-5174.1,-2231.3,-1.005,517346.00000000006
-5174.0,-2210.4,-0.948,517336.0
-5173.9,-2208.3,-0.89,517325.99999999994
-5173.8,-2212.8,-0.836,517316.0
-5173.7,-2211.5,-0.779,517306.0
-5173.6,-2281.0,-0.703,517296.00000000006
-5173.5,-2235.0,-0.65,517286.0
-5173.4,-2198.2,-0.576,517275.99999999994
-5173.3,-2216.1,-0.503,517266.0
-5173.2,-2212.9,-0.432,517256.0
-5173.1,-2187.1,-0.359,517246.00000000006
-5173.0,-2242.1,-0.288,517236.0
-5172.9,-2138.8,-0.219,517225.99999999994
-5172.8,-2136.6,-0.149,517216.0
-5172.7,-2116.3,-0.063,517206.0
-5172.6,-2161.2,0.003,517196.00000000006
-5172.5,-2152.3,0.093,517186.0
-5172.4,-2144.9,0.176,517175.99999999994
-5172.3,-2142.2,0.243,517166.0
-5172.2,-2078.2,0.327,517156.0
-5172.1,-2120.2,0.409,517146.00000000006
-5172.0,-2100.3,0.471,517136.0
-5171.9,-1935.1,0.554,517125.99999999994
